City,Criteria ID,State,DMA Region,DMA Region Code
Stahlstown,1025313,Pennsylvania,"Pittsburgh, PA",508
State College,1025314,Pennsylvania,"Johnstown-Altoona, PA",574
Stewartstown,1025315,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Stoneboro,1025316,Pennsylvania,"Youngstown, OH",536
Stony Run,1025317,Pennsylvania,"Philadelphia, PA",504
Strasburg,1025318,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Strattanville,1025319,Pennsylvania,"Pittsburgh, PA",508
Stroudsburg,1025320,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Summerdale,1025321,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Summit Hill,1025322,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Sunbury,1025323,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Susquehanna,1025324,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Swarthmore,1025325,Pennsylvania,"Philadelphia, PA",504
Swiftwater,1025326,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Tamaqua,1025327,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Tannersville,1025328,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Tarentum,1025329,Pennsylvania,"Pittsburgh, PA",508
Telford,1025330,Pennsylvania,"Philadelphia, PA",504
Temple,1025331,Pennsylvania,"Philadelphia, PA",504
Thorndale,1025332,Pennsylvania,"Philadelphia, PA",504
Thornton,1025333,Pennsylvania,"Philadelphia, PA",504
Tioga,1025334,Pennsylvania,"Elmira, NY",565
Tionesta,1025335,Pennsylvania,"Pittsburgh, PA",508
Tipton,1025336,Pennsylvania,"Johnstown-Altoona, PA",574
Titusville,1025337,Pennsylvania,"Erie, PA",516
Tobyhanna,1025338,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Topton,1025339,Pennsylvania,"Philadelphia, PA",504
Towanda,1025340,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Tower City,1025341,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Trafford,1025342,Pennsylvania,"Pittsburgh, PA",508
Transfer,1025343,Pennsylvania,"Youngstown, OH",536
Trevorton,1025344,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Trexlertown,1025345,Pennsylvania,"Philadelphia, PA",504
Trout Run,1025346,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Troy,1025347,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Tunkhannock,1025348,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Turtle Creek,1025349,Pennsylvania,"Pittsburgh, PA",508
Tyrone,1025350,Pennsylvania,"Johnstown-Altoona, PA",574
Union City,1025351,Pennsylvania,"Erie, PA",516
Uniontown,1025352,Pennsylvania,"Pittsburgh, PA",508
Unionville,1025353,Pennsylvania,"Philadelphia, PA",504
Upper Black Eddy,1025355,Pennsylvania,"Philadelphia, PA",504
Upper Darby,1025356,Pennsylvania,"Philadelphia, PA",504
Valencia,1025358,Pennsylvania,"Pittsburgh, PA",508
Valley Forge,1025359,Pennsylvania,"Philadelphia, PA",504
Valley View,1025360,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Vandergrift,1025361,Pennsylvania,"Pittsburgh, PA",508
Venango,1025362,Pennsylvania,"Erie, PA",516
Venetia,1025363,Pennsylvania,"Pittsburgh, PA",508
Venus,1025364,Pennsylvania,"Pittsburgh, PA",508
Verona,1025365,Pennsylvania,"Pittsburgh, PA",508
Vintondale,1025367,Pennsylvania,"Johnstown-Altoona, PA",574
Wagontown,1025368,Pennsylvania,"Philadelphia, PA",504
Wallaceton,1025369,Pennsylvania,"Johnstown-Altoona, PA",574
Walnut Bottom,1025371,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Wapwallopen,1025372,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Warfordsburg,1025373,Pennsylvania,"Washington, DC (Hagerstown, MD)",511
Warminster,1025374,Pennsylvania,"Philadelphia, PA",504
Warren,1025375,Pennsylvania,"Erie, PA",516
Warrendale,1025376,Pennsylvania,"Pittsburgh, PA",508
Warriors Mark,1025378,Pennsylvania,"Johnstown-Altoona, PA",574
Washington,1025379,Pennsylvania,"Pittsburgh, PA",508
Washington Crossing,1025380,Pennsylvania,"Philadelphia, PA",504
Waterfall,1025381,Pennsylvania,"Washington, DC (Hagerstown, MD)",511
Waterford,1025382,Pennsylvania,"Erie, PA",516
Watsontown,1025383,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Waymart,1025384,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Wayne,1025385,Pennsylvania,"Philadelphia, PA",504
Waynesboro,1025386,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Waynesburg,1025387,Pennsylvania,"Pittsburgh, PA",508
Weatherly,1025388,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Webster,1025389,Pennsylvania,"Pittsburgh, PA",508
Wellsboro,1025390,Pennsylvania,"Elmira, NY",565
Wernersville,1025391,Pennsylvania,"Philadelphia, PA",504
West Chester,1025392,Pennsylvania,"Philadelphia, PA",504
West Decatur,1025393,Pennsylvania,"Johnstown-Altoona, PA",574
West Grove,1025394,Pennsylvania,"Philadelphia, PA",504
West Middlesex,1025395,Pennsylvania,"Youngstown, OH",536
West Mifflin,1025396,Pennsylvania,"Pittsburgh, PA",508
West Newton,1025397,Pennsylvania,"Pittsburgh, PA",508
West Point,1025398,Pennsylvania,"Philadelphia, PA",504
West Sunbury,1025399,Pennsylvania,"Pittsburgh, PA",508
Westfield,1025400,Pennsylvania,"Elmira, NY",565
Westover,1025401,Pennsylvania,"Johnstown-Altoona, PA",574
Wexford,1025403,Pennsylvania,"Pittsburgh, PA",508
Whitehall,1025404,Pennsylvania,"Pittsburgh, PA",508
Whitney,1025405,Pennsylvania,"Pittsburgh, PA",508
Wilkes-Barre,1025406,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Williamsburg,1025407,Pennsylvania,"Johnstown-Altoona, PA",574
Williamsport,1025408,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Williamstown,1025409,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Willow Grove,1025410,Pennsylvania,"Philadelphia, PA",504
Willow Hill,1025411,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Willow Street,1025412,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Wilmerding,1025413,Pennsylvania,"Pittsburgh, PA",508
Wilmore,1025414,Pennsylvania,"Johnstown-Altoona, PA",574
Wind Gap,1025415,Pennsylvania,"Philadelphia, PA",504
Wind Ridge,1025416,Pennsylvania,"Pittsburgh, PA",508
Womelsdorf,1025417,Pennsylvania,"Philadelphia, PA",504
Wrightsville,1025419,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Wyalusing,1025420,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Wycombe,1025421,Pennsylvania,"Philadelphia, PA",504
Wyncote,1025422,Pennsylvania,"Philadelphia, PA",504
Wyoming,1025424,Pennsylvania,"Wilkes Barre-Scranton, PA",577
York,1025426,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
York Haven,1025427,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
York Springs,1025428,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Youngstown,1025429,Pennsylvania,"Pittsburgh, PA",508
Youngsville,1025430,Pennsylvania,"Erie, PA",516
Youngwood,1025431,Pennsylvania,"Pittsburgh, PA",508
Yukon,1025432,Pennsylvania,"Pittsburgh, PA",508
Zelienople,1025433,Pennsylvania,"Pittsburgh, PA",508
Zieglerville,1025434,Pennsylvania,"Philadelphia, PA",504
Aldan,9051501,Pennsylvania,"Philadelphia, PA",504
Amity Gardens,9051508,Pennsylvania,"Philadelphia, PA",504
Arlington Heights,9051523,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Aston,9051527,Pennsylvania,"Philadelphia, PA",504
Baidland,9051537,Pennsylvania,"Pittsburgh, PA",508
Baldwin,9051543,Pennsylvania,"Pittsburgh, PA",508
Bellevue,9051580,Pennsylvania,"Pittsburgh, PA",508
Big Beaver,9051598,Pennsylvania,"Pittsburgh, PA",508
Boothwyn,9051622,Pennsylvania,"Philadelphia, PA",504
Brentwood,9051636,Pennsylvania,"Pittsburgh, PA",508
Bressler-Enhaut-Oberlin,9051638,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Brittany Farms-Highlands,9051649,Pennsylvania,"Philadelphia, PA",504
Cecil-Bishop,9051705,Pennsylvania,"Pittsburgh, PA",508
Charleroi,9051715,Pennsylvania,"Pittsburgh, PA",508
Chesterbrook,9051723,Pennsylvania,"Philadelphia, PA",504
Chicora,9051728,Pennsylvania,"Pittsburgh, PA",508
Churchville,9051733,Pennsylvania,"Philadelphia, PA",504
Colonial Park,9051754,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Conneaut Lakeshore,9051762,Pennsylvania,"Erie, PA",516
Cornwells Heights-Eddington,9051773,Pennsylvania,"Philadelphia, PA",504
Crafton,9051784,Pennsylvania,"Pittsburgh, PA",508
Delmont,9051818,Pennsylvania,"Pittsburgh, PA",508
Dunmore,9051850,Pennsylvania,"Wilkes Barre-Scranton, PA",577
East Berlin,9051858,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
East Norriton,9051876,Pennsylvania,"Philadelphia, PA",504
East York,9051885,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Economy,9051888,Pennsylvania,"Pittsburgh, PA",508
Ephrata Township,9051911,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Exeter,9051919,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Flying Hills,9051958,Pennsylvania,"Philadelphia, PA",504
Forest Hills,9051963,Pennsylvania,"Pittsburgh, PA",508
Fort Indiantown Gap,9051972,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Fountain Hill,9051978,Pennsylvania,"Philadelphia, PA",504
Fox Chapel,9051982,Pennsylvania,"Pittsburgh, PA",508
Franklin Park,9051988,Pennsylvania,"Pittsburgh, PA",508
Grantley,9052050,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Hallam,9052085,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Hampton Township,9052092,Pennsylvania,"Pittsburgh, PA",508
Haverford,9052113,Pennsylvania,"Philadelphia, PA",504
Highspire,9052134,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Homeacre,9052150,Pennsylvania,"Pittsburgh, PA",508
Honey Brook,9052153,Pennsylvania,"Philadelphia, PA",504
Jefferson Hills,9052201,Pennsylvania,"Pittsburgh, PA",508
Kenilworth,9052222,Pennsylvania,"Philadelphia, PA",504
Lake Meade,9052268,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Laureldale,9052300,Pennsylvania,"Philadelphia, PA",504
Lawnton,9052302,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Lawson Heights,9052305,Pennsylvania,"Pittsburgh, PA",508
Leacock-Leola-Bareville,9052308,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Lima,9052320,Pennsylvania,"Philadelphia, PA",504
Lincoln,9052323,Pennsylvania,"Pittsburgh, PA",508
Linglestown,9052330,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Lionville,9052332,Pennsylvania,"Philadelphia, PA",504
Lower Allen,9052353,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Lower Burrell,9052354,Pennsylvania,"Pittsburgh, PA",508
Manor,9052380,Pennsylvania,"Pittsburgh, PA",508
Maple Glen,9052386,Pennsylvania,"Philadelphia, PA",504
McCandless,9052407,Pennsylvania,"Pittsburgh, PA",508
McGovern,9052408,Pennsylvania,"Pittsburgh, PA",508
McMurray,9052409,Pennsylvania,"Pittsburgh, PA",508
Meridian,9052421,Pennsylvania,"Pittsburgh, PA",508
Middletown,9052433,Pennsylvania,"Philadelphia, PA",504
Millerton,9052442,Pennsylvania,"Elmira, NY",565
Moon,9052473,Pennsylvania,"Pittsburgh, PA",508
Mount Cobb,9052482,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Mount Lebanon,9052484,Pennsylvania,"Pittsburgh, PA",508
Mount Wolf,9052490,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Munhall,9052494,Pennsylvania,"Pittsburgh, PA",508
Nether Providence Township,9052506,Pennsylvania,"Philadelphia, PA",504
New Britain,9052508,Pennsylvania,"Philadelphia, PA",504
New Milford,9052515,Pennsylvania,"Wilkes Barre-Scranton, PA",577
New Salem Borough,9052517,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Newtown Grant,9052523,Pennsylvania,"Philadelphia, PA",504
Nixon,9052525,Pennsylvania,"Pittsburgh, PA",508
Northwest Harborcreek,9052571,Pennsylvania,"Erie, PA",516
O Hara Township,9052576,Pennsylvania,"Pittsburgh, PA",508
Palmer Heights,9052631,Pennsylvania,"Philadelphia, PA",504
Park Forest Village,9052639,Pennsylvania,"Johnstown-Altoona, PA",574
Parkville,9052643,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Paxtonia,9052649,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Penn Hills,9052654,Pennsylvania,"Pittsburgh, PA",508
Penn Wynne,9052655,Pennsylvania,"Philadelphia, PA",504
Penndel,9052656,Pennsylvania,"Philadelphia, PA",504
Pleasant Hills,9052685,Pennsylvania,"Pittsburgh, PA",508
Plum,9052688,Pennsylvania,"Pittsburgh, PA",508
Pocono Pines,9052693,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Port Royal,9052701,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Portage,9052705,Pennsylvania,"Johnstown-Altoona, PA",574
Pottsgrove,9052711,Pennsylvania,"Philadelphia, PA",504
Progress,9052717,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Renovo,9052740,Pennsylvania,"Wilkes Barre-Scranton, PA",577
Ross Township,9052774,Pennsylvania,"Pittsburgh, PA",508
Rutherford,9052788,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Salunga-Landisville,9052795,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Sanatoga,9052799,Pennsylvania,"Philadelphia, PA",504
Schlusser,9052813,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Scott Township,9052819,Pennsylvania,"Pittsburgh, PA",508
Shanor-Northvue,9052829,Pennsylvania,"Pittsburgh, PA",508
Shillington,9052837,Pennsylvania,"Philadelphia, PA",504
Shiloh,9052839,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Shiremanstown,9052840,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Sinking Spring,9052853,Pennsylvania,"Philadelphia, PA",504
Skyline View,9052857,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
South Park Township,9052879,Pennsylvania,"Pittsburgh, PA",508
Spry,9052907,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Saint Lawrence,9052919,Pennsylvania,"Philadelphia, PA",504
Stockertown,9052928,Pennsylvania,"Philadelphia, PA",504
Stonybrook,9052930,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Susquehanna Trails,9052951,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Swissvale,9052954,Pennsylvania,"Pittsburgh, PA",508
Thompsonville,9052978,Pennsylvania,"Pittsburgh, PA",508
Tinicum Township,9052989,Pennsylvania,"Philadelphia, PA",504
Trappe,9053002,Pennsylvania,"Philadelphia, PA",504
Trooper,9053006,Pennsylvania,"Philadelphia, PA",504
Trumbauersville,9053010,Pennsylvania,"Philadelphia, PA",504
Upper Providence Township,9053035,Pennsylvania,"Philadelphia, PA",504
Upper Saint Clair,9053037,Pennsylvania,"Pittsburgh, PA",508
Valley Green,9053041,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Weigelstown,9053093,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
West Conshohocken,9053108,Pennsylvania,"Philadelphia, PA",504
West Goshen,9053112,Pennsylvania,"Philadelphia, PA",504
West Norriton,9053120,Pennsylvania,"Philadelphia, PA",504
Westmont,9053140,Pennsylvania,"Johnstown-Altoona, PA",574
White Haven,9053150,Pennsylvania,"Wilkes Barre-Scranton, PA",577
White Oak,9053152,Pennsylvania,"Pittsburgh, PA",508
Wilkinsburg,9053164,Pennsylvania,"Pittsburgh, PA",508
Windber,9053181,Pennsylvania,"Johnstown-Altoona, PA",574
Woodbourne,9053194,Pennsylvania,"Philadelphia, PA",504
Woodside,9053209,Pennsylvania,"Philadelphia, PA",504
Wormleysburg,9053211,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Wyndmoor,9053217,Pennsylvania,"Philadelphia, PA",504
Wyomissing,9053220,Pennsylvania,"Philadelphia, PA",504
Yardley,9053221,Pennsylvania,"Philadelphia, PA",504
Yorklyn,9053225,Pennsylvania,"Harrisburg-Lancaster-Lebanon-York, PA",566
Zion,9053231,Pennsylvania,"Johnstown-Altoona, PA",574
Barrington,1025436,Rhode Island,"Providence, RI-New Bedford, MA",521
Bristol,1025439,Rhode Island,"Providence, RI-New Bedford, MA",521
Central Falls,1025441,Rhode Island,"Providence, RI-New Bedford, MA",521
Charlestown,1025442,Rhode Island,"Providence, RI-New Bedford, MA",521
Clayville,1025444,Rhode Island,"Providence, RI-New Bedford, MA",521
Coventry,1025445,Rhode Island,"Providence, RI-New Bedford, MA",521
Cranston,1025446,Rhode Island,"Providence, RI-New Bedford, MA",521
Cumberland,1025447,Rhode Island,"Providence, RI-New Bedford, MA",521
East Greenwich,1025448,Rhode Island,"Providence, RI-New Bedford, MA",521
East Providence,1025449,Rhode Island,"Providence, RI-New Bedford, MA",521
Exeter,1025450,Rhode Island,"Providence, RI-New Bedford, MA",521
Foster,1025452,Rhode Island,"Providence, RI-New Bedford, MA",521
Jamestown,1025457,Rhode Island,"Providence, RI-New Bedford, MA",521
Johnston,1025458,Rhode Island,"Providence, RI-New Bedford, MA",521
Lincoln,1025461,Rhode Island,"Providence, RI-New Bedford, MA",521
Little Compton,1025462,Rhode Island,"Providence, RI-New Bedford, MA",521
Middletown,1025465,Rhode Island,"Providence, RI-New Bedford, MA",521
Narragansett,1025466,Rhode Island,"Providence, RI-New Bedford, MA",521
Newport,1025467,Rhode Island,"Providence, RI-New Bedford, MA",521
North Kingstown,1025468,Rhode Island,"Providence, RI-New Bedford, MA",521
North Providence,1025469,Rhode Island,"Providence, RI-New Bedford, MA",521
North Smithfield,1025471,Rhode Island,"Providence, RI-New Bedford, MA",521
Pawtucket,1025474,Rhode Island,"Providence, RI-New Bedford, MA",521
Portsmouth,1025476,Rhode Island,"Providence, RI-New Bedford, MA",521
Providence,1025477,Rhode Island,"Providence, RI-New Bedford, MA",521
Smithfield,1025483,Rhode Island,"Providence, RI-New Bedford, MA",521
Warren,1025486,Rhode Island,"Providence, RI-New Bedford, MA",521
Warwick,1025487,Rhode Island,"Providence, RI-New Bedford, MA",521
West Greenwich,1025488,Rhode Island,"Providence, RI-New Bedford, MA",521
West Warwick,1025490,Rhode Island,"Providence, RI-New Bedford, MA",521
Woonsocket,1025493,Rhode Island,"Providence, RI-New Bedford, MA",521
Burrillville,9051670,Rhode Island,"Providence, RI-New Bedford, MA",521
Glocester,9052030,Rhode Island,"Providence, RI-New Bedford, MA",521
Hopkinton,9052161,Rhode Island,"Providence, RI-New Bedford, MA",521
Richmond,9052743,Rhode Island,"Providence, RI-New Bedford, MA",521
Scituate,9052816,Rhode Island,"Providence, RI-New Bedford, MA",521
South Kingstown,9052875,Rhode Island,"Providence, RI-New Bedford, MA",521
Tiverton,9052993,Rhode Island,"Providence, RI-New Bedford, MA",521
Westerly,9053137,Rhode Island,"Providence, RI-New Bedford, MA",521
Abbeville,1025495,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Aiken,1025496,South Carolina,"Augusta, GA",520
Allendale,1025497,South Carolina,"Augusta, GA",520
Anderson,1025498,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Andrews,1025499,South Carolina,"Charleston, SC",519
Arcadia,1025500,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Ballentine,1025501,South Carolina,"Columbia, SC",546
Bamberg,1025502,South Carolina,"Augusta, GA",520
Barnwell,1025503,South Carolina,"Augusta, GA",520
Batesburg-Leesville,1025504,South Carolina,"Columbia, SC",546
Bath,1025505,South Carolina,"Augusta, GA",520
Beaufort,1025506,South Carolina,"Savannah, GA",507
Belton,1025507,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Bennettsville,1025508,South Carolina,"Florence-Myrtle Beach, SC",570
Bishopville,1025509,South Carolina,"Columbia, SC",546
Blacksburg,1025510,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Blackville,1025511,South Carolina,"Augusta, GA",520
Bluffton,1025512,South Carolina,"Savannah, GA",507
Blythewood,1025513,South Carolina,"Columbia, SC",546
Branchville,1025514,South Carolina,"Columbia, SC",546
Calhoun Falls,1025515,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Camden,1025516,South Carolina,"Columbia, SC",546
Campobello,1025517,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Cayce,1025518,South Carolina,"Columbia, SC",546
Central,1025519,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Chapin,1025520,South Carolina,"Columbia, SC",546
Charleston,1025521,South Carolina,"Charleston, SC",519
Joint Base Charleston,1025522,South Carolina,"Charleston, SC",519
Cheraw,1025523,South Carolina,"Charlotte, NC",517
Chesnee,1025524,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Chester,1025525,South Carolina,"Charlotte, NC",517
Chesterfield,1025526,South Carolina,"Charlotte, NC",517
Clemson,1025527,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Clinton,1025528,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Clover,1025529,South Carolina,"Charlotte, NC",517
Columbia,1025530,South Carolina,"Columbia, SC",546
Conway,1025531,South Carolina,"Florence-Myrtle Beach, SC",570
Cottageville,1025532,South Carolina,"Charleston, SC",519
Dalzell,1025533,South Carolina,"Columbia, SC",546
Darlington,1025534,South Carolina,"Florence-Myrtle Beach, SC",570
Denmark,1025535,South Carolina,"Augusta, GA",520
Dillon,1025536,South Carolina,"Florence-Myrtle Beach, SC",570
Dorchester,1025537,South Carolina,"Charleston, SC",519
Due West,1025538,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Duncan,1025539,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Early Branch,1025540,South Carolina,"Savannah, GA",507
Easley,1025541,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Eastover,1025542,South Carolina,"Columbia, SC",546
Edgefield,1025543,South Carolina,"Augusta, GA",520
Seabrook Island,1025544,South Carolina,"Charleston, SC",519
Effingham,1025545,South Carolina,"Florence-Myrtle Beach, SC",570
Elgin,1025546,South Carolina,"Columbia, SC",546
Estill,1025547,South Carolina,"Savannah, GA",507
Fair Play,1025548,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Fairfax,1025549,South Carolina,"Augusta, GA",520
Fairforest,1025550,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Florence,1025551,South Carolina,"Florence-Myrtle Beach, SC",570
Folly Beach,1025552,South Carolina,"Charleston, SC",519
Fountain Inn,1025553,South Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Fort Lawn,1025554,South Carolina,"Charlotte, NC",517
Fort Mill,1025555,South Carolina,"Charlotte, NC",517
